DateTime,measuring
2022-11-21 12:30:00,31.125
2022-11-21 13:30:00,31.495
2022-11-21 16:30:00,31.86875
2022-11-21 17:30:00,31.5225
2022-11-21 18:30:00,31.4125
2022-11-21 19:30:00,31.488333333333333
2022-11-21 21:30:00,31.41
2022-11-21 22:30:00,31.235
2022-11-22 07:30:00,31.113333333333333
2022-11-22 08:30:00,31.1475
2022-11-22 09:30:00,31.221249999999998
2022-11-22 10:30:00,31.15
2022-11-22 11:30:00,30.876666666666665
2022-11-22 13:30:00,31.02
2022-11-22 14:30:00,31.2775
2022-11-22 15:30:00,31.14
2022-11-22 16:30:00,31.07375
2022-11-22 18:30:00,30.971249999999998
2022-11-23 13:30:00,28.247500000000002
2022-11-23 14:30:00,26.4825
2022-11-23 15:30:00,26.161250000000003
2022-11-23 16:30:00,26.44125
2022-11-23 18:30:00,28.901666666666667
2022-11-23 19:30:00,29.17375
2022-11-23 20:30:00,29.2875
2022-11-23 21:30:00,29.3975
2022-11-24 00:30:00,29.58125
2022-11-24 01:30:00,29.60875
2022-11-24 02:30:00,29.622500000000002
2022-11-24 03:30:00,29.62875
2022-11-24 05:30:00,29.62
2022-11-24 06:30:00,29.61625
2022-11-24 07:30:00,29.61625
2022-11-24 08:30:00,29.605
2022-11-24 10:30:00,29.76
2022-11-24 11:30:00,29.786250000000003
2022-11-25 21:30:00,30.46125
2022-11-25 22:30:00,30.5975
2022-11-25 23:30:00,30.6125
2022-11-26 00:30:00,30.605
2022-11-26 02:30:00,30.48833333333333
2022-11-26 03:30:00,30.43125
2022-11-26 04:30:00,30.38625
2022-11-26 05:30:00,30.34875
2022-11-26 06:30:00,30.326666666666668
2022-11-26 08:30:00,30.362499999999997
2022-11-26 09:30:00,30.411250000000003
2022-11-26 10:30:00,30.45
2022-11-26 11:30:00,30.50375
2022-11-26 13:30:00,30.6325
2022-11-26 14:30:00,30.69125
2022-11-26 15:30:00,30.6475
2022-11-26 16:30:00,30.5975
2022-11-26 18:30:00,30.486666666666665
2022-11-26 19:30:00,30.41
2022-11-26 20:30:00,30.3475
2022-11-26 21:30:00,30.3275
2022-11-27 00:30:00,30.26375
2022-11-27 01:30:00,30.1625
2022-11-27 02:30:00,30.15
2022-11-27 03:30:00,30.133333333333336
2022-11-27 05:30:00,30.064999999999998
2022-11-27 06:30:00,30.009999999999998
2022-11-27 07:30:00,29.926250000000003
2022-11-27 08:30:00,29.85
2022-11-27 10:30:00,29.6275
2022-11-27 17:30:00,29.785
2022-11-27 18:30:00,30.131249999999998
2022-11-27 19:30:00,30.09375
2022-11-27 20:30:00,30.0375
2022-11-27 21:30:00,29.96875
2022-11-27 22:30:00,29.925
2022-11-27 23:30:00,29.89
2022-11-28 00:30:00,29.805
2022-11-28 01:30:00,29.75
2022-11-28 02:30:00,29.7075
2022-11-28 03:30:00,29.67
2022-11-28 04:30:00,29.63625
2022-11-28 05:30:00,29.60125
2022-11-28 06:30:00,29.57375
2022-11-28 07:30:00,29.55125
2022-11-28 08:30:00,29.56375
2022-11-28 09:30:00,29.59
2022-11-28 10:30:00,29.655
2022-11-28 11:30:00,30.1075
2022-11-28 12:30:00,29.8825
2022-11-28 13:30:00,30.24125
2022-11-28 14:30:00,30.1325
2022-11-28 15:30:00,29.89875
2022-11-28 16:30:00,29.71375
2022-11-28 17:30:00,29.6175
2022-11-28 18:30:00,29.5475
2022-11-28 19:30:00,29.450000000000003
2022-11-28 20:30:00,29.02
2022-11-28 21:30:00,28.591875
2022-11-28 23:30:00,29.563333333333333
2022-11-29 00:30:00,29.535
2022-11-29 01:30:00,29.455
2022-11-29 02:30:00,29.37875
2022-11-29 03:30:00,29.326249999999998
2022-11-29 04:30:00,29.28875
2022-11-29 05:30:00,29.26625
2022-11-29 06:30:00,29.2425
2022-11-29 07:30:00,29.23
2022-11-29 08:30:00,29.244999999999997
2022-11-29 10:30:00,26.91375
2022-11-29 11:30:00,25.96625
2022-11-29 12:30:00,25.695
2022-11-29 13:30:00,25.43
2022-11-29 14:30:00,26.46
2022-11-29 15:30:00,27.7775
2022-11-29 16:30:00,27.25125
2022-11-29 17:30:00,28.189999999999998
2022-11-29 18:30:00,28.54
2022-11-29 19:30:00,28.575
2022-11-29 20:30:00,28.5925
2022-11-29 21:30:00,28.88375
2022-11-29 22:30:00,29.0525
2022-11-29 23:30:00,28.958750000000002
2022-11-30 00:30:00,28.805
2022-11-30 01:30:00,28.77125
2022-11-30 02:30:00,28.748749999999998
2022-11-30 03:30:00,28.74375
2022-11-30 04:30:00,28.758750000000003
2022-11-30 05:30:00,28.76875
2022-11-30 06:30:00,28.77
2022-11-30 07:30:00,28.79625
2022-11-30 08:30:00,28.849999999999998
2022-11-30 09:30:00,28.92375
2022-11-30 10:30:00,29.19625
2022-11-30 11:30:00,29.34
2022-11-30 12:30:00,29.35875
2022-11-30 13:30:00,29.345
2022-11-30 14:30:00,29.33125
2022-11-30 15:30:00,29.225
2022-11-30 16:30:00,29.072499999999998
2022-11-30 17:30:00,29.01125
2022-11-30 18:30:00,28.8925
2022-11-30 19:30:00,28.78
2022-11-30 20:30:00,28.903750000000002
2022-11-30 21:30:00,28.8925
2022-11-30 22:30:00,28.830000000000002
2022-11-30 23:30:00,28.74125
2022-12-01 00:30:00,28.69125
2022-12-01 01:30:00,28.77
2022-12-01 02:30:00,28.83
2022-12-01 03:30:00,28.855
2022-12-01 04:30:00,28.87375
2022-12-01 05:30:00,28.89625
2022-12-01 06:30:00,28.90875
2022-12-01 07:30:00,28.918750000000003
2022-12-01 08:30:00,28.93
2022-12-01 09:30:00,28.971249999999998
2022-12-01 10:30:00,29.033749999999998
2022-12-01 11:30:00,29.11375
2022-12-01 12:30:00,29.11
2022-12-01 13:30:00,29.19
2022-12-01 14:30:00,29.255
2022-12-01 15:30:00,29.30375
2022-12-01 16:30:00,29.37875
2022-12-01 17:30:00,29.408749999999998
2022-12-01 18:30:00,29.405
2022-12-01 19:30:00,29.35
2022-12-01 20:30:00,29.29875
2022-12-01 21:30:00,29.25375
2022-12-01 22:30:00,29.2325
2022-12-01 23:30:00,29.2325
2022-12-02 00:30:00,29.263749999999998
2022-12-02 01:30:00,29.28125
2022-12-02 02:30:00,29.29
2022-12-02 03:30:00,29.29875
2022-12-02 04:30:00,29.32
2022-12-02 05:30:00,29.3375
2022-12-02 06:30:00,29.3625
2022-12-02 07:30:00,29.384999999999998
2022-12-02 08:30:00,29.39375
2022-12-02 09:30:00,29.4025
2022-12-02 10:30:00,29.5625
2022-12-02 11:30:00,29.82125
2022-12-02 12:30:00,29.83625
2022-12-02 13:30:00,28.5675
2022-12-02 14:30:00,27.555
2022-12-02 15:30:00,27.1625
2022-12-02 16:30:00,26.4825
2022-12-02 17:30:00,25.9525
2022-12-02 18:30:00,25.71375
2022-12-02 20:30:00,28.593333333333334
2022-12-02 21:30:00,29.03625
2022-12-02 22:30:00,29.42375
2022-12-02 23:30:00,29.59
2022-12-03 00:30:00,29.605
2022-12-03 01:30:00,29.6575
2022-12-03 02:30:00,29.7175
2022-12-03 03:30:00,29.78125
2022-12-03 04:30:00,29.86
2022-12-03 05:30:00,29.927500000000002
2022-12-03 06:30:00,29.99
2022-12-03 07:30:00,30.02125
2022-12-03 08:30:00,30.04125
2022-12-03 09:30:00,30.12375
2022-12-03 10:30:00,30.24125
2022-12-03 11:30:00,30.3775
2022-12-03 12:30:00,30.49125
2022-12-03 13:30:00,30.616249999999997
2022-12-03 14:30:00,30.544999999999998
2022-12-03 15:30:00,28.53125
2022-12-03 16:30:00,27.373749999999998
2022-12-03 17:30:00,27.00625
2022-12-03 18:30:00,28.74
2022-12-03 19:30:00,29.60625
2022-12-03 20:30:00,30.21
2022-12-03 21:30:00,30.445
2022-12-03 22:30:00,30.63375
2022-12-03 23:30:00,30.84
2022-12-04 00:30:00,30.82125
2022-12-04 02:30:00,30.834999999999997
2022-12-04 03:30:00,30.88333333333333
2022-12-04 04:30:00,30.92
2022-12-04 05:30:00,30.968333333333334
2022-12-04 07:30:00,31.0075
2022-12-04 08:30:00,31.012500000000003
2022-12-04 09:30:00,31.02625
2022-12-04 10:30:00,31.04375
2022-12-04 11:30:00,31.072499999999998
2022-12-04 12:30:00,31.0975
2022-12-04 13:30:00,30.77
2022-12-04 14:30:00,28.92375
2022-12-04 15:30:00,27.6975
2022-12-04 16:30:00,27.146250000000002
2022-12-04 17:30:00,26.73375
2022-12-04 19:30:00,29.771666666666665
2022-12-04 20:30:00,30.295
2022-12-04 21:30:00,30.666249999999998
2022-12-04 22:30:00,30.66
2022-12-04 23:30:00,30.5225
2022-12-05 00:30:00,30.47
2022-12-05 01:30:00,30.45625
2022-12-05 02:30:00,30.44
2022-12-05 03:30:00,30.45
2022-12-05 04:30:00,30.47
2022-12-05 05:30:00,30.4925
2022-12-05 06:30:00,30.5225
2022-12-05 07:30:00,30.556250000000002
2022-12-05 08:30:00,30.5925
2022-12-05 09:30:00,30.94125
2022-12-05 10:30:00,31.30375
2022-12-05 11:30:00,31.3525
2022-12-05 12:30:00,31.3425
2022-12-05 13:30:00,30.3425
2022-12-05 14:30:00,30.0825
2022-12-05 15:30:00,29.65875
2022-12-05 16:30:00,29.36625
2022-12-05 17:30:00,29.81875
2022-12-05 18:30:00,30.1525
2022-12-05 19:30:00,30.42125
2022-12-05 20:30:00,30.71
2022-12-05 21:30:00,30.692500000000003
2022-12-05 22:30:00,30.58375
2022-12-05 23:30:00,30.4925
2022-12-06 00:30:00,30.471249999999998
2022-12-06 01:30:00,30.471249999999998
2022-12-06 02:30:00,30.48
2022-12-06 03:30:00,30.48
2022-12-06 04:30:00,30.47875
2022-12-06 05:30:00,30.46625
2022-12-06 06:30:00,30.44875
2022-12-06 07:30:00,30.425
2022-12-06 08:30:00,30.40625
2022-12-06 09:30:00,30.365
2022-12-06 10:30:00,30.1125
2022-12-06 11:30:00,29.7025
2022-12-06 12:30:00,29.517500000000002
2022-12-06 13:30:00,29.4725
2022-12-06 14:30:00,29.6575
2022-12-06 15:30:00,29.90625
2022-12-06 16:30:00,29.92375
2022-12-06 17:30:00,29.575
2022-12-06 18:30:00,29.685000000000002
2022-12-06 19:30:00,29.8275
2022-12-06 20:30:00,29.903750000000002
2022-12-06 21:30:00,29.965
2022-12-06 22:30:00,30.00875
2022-12-06 23:30:00,30.05
2022-12-07 00:30:00,30.099999999999998
2022-12-07 01:30:00,30.15
2022-12-07 02:30:00,30.18875
2022-12-07 03:30:00,30.208750000000002
2022-12-07 04:30:00,30.21875
2022-12-07 05:30:00,30.22875
2022-12-07 06:30:00,30.24375
2022-12-07 07:30:00,30.182499999999997
2022-12-07 08:30:00,30.0325
2022-12-07 11:30:00,28.1475
2022-12-07 12:30:00,28.718333333333334
2022-12-07 19:30:00,27.39125
2022-12-07 20:30:00,26.603749999999998
2022-12-07 21:30:00,25.932499999999997
2022-12-07 22:30:00,25.161250000000003
2022-12-07 23:30:00,24.705
2022-12-08 00:30:00,24.05875
2022-12-08 01:30:00,23.51125
2022-12-08 02:30:00,23.1575
2022-12-08 03:30:00,22.7775
2022-12-08 04:30:00,22.17125
2022-12-08 05:30:00,21.74625
2022-12-08 06:30:00,22.32
2022-12-08 07:30:00,25.625
2022-12-08 08:30:00,28.975
2022-12-08 09:30:00,31.57
2022-12-08 10:30:00,32.661249999999995
2022-12-08 11:30:00,33.4625
2022-12-08 12:30:00,33.853750000000005
2022-12-08 13:30:00,34.005
2022-12-08 14:30:00,33.83375
2022-12-08 15:30:00,33.80375
2022-12-08 16:30:00,33.644999999999996
2022-12-08 17:30:00,32.583749999999995
2022-12-08 18:30:00,30.677500000000002
2022-12-08 19:30:00,28.35625
2022-12-08 20:30:00,27.439999999999998
2022-12-08 21:30:00,27.025
2022-12-08 22:30:00,26.95
2022-12-08 23:30:00,26.77
2022-12-09 00:30:00,26.27375
2022-12-09 01:30:00,25.82625
2022-12-09 02:30:00,25.652499999999996
2022-12-09 03:30:00,25.56625
2022-12-09 04:30:00,25.296249999999997
2022-12-09 05:30:00,25.287499999999998
2022-12-09 06:30:00,26.0075
2022-12-09 07:30:00,27.1075
2022-12-09 08:30:00,27.88875
2022-12-09 09:30:00,31.0625
2022-12-09 10:30:00,31.708750000000002
2022-12-09 11:30:00,34.5375
2022-12-09 12:30:00,36.19
2022-12-09 13:30:00,36.192499999999995
2022-12-09 14:30:00,35.8525
2022-12-09 15:30:00,34.9725
2022-12-09 16:30:00,33.445
2022-12-09 17:30:00,32.011250000000004
2022-12-09 18:30:00,29.865
2022-12-09 19:30:00,28.1775
2022-12-09 20:30:00,27.5325
2022-12-09 21:30:00,27.46125
2022-12-09 22:30:00,27.2275
2022-12-09 23:30:00,27.034999999999997
2022-12-10 00:30:00,26.965
2022-12-10 01:30:00,26.775
2022-12-10 02:30:00,26.53375
2022-12-10 03:30:00,26.27875
2022-12-10 04:30:00,25.86
2022-12-10 05:30:00,25.5225
2022-12-10 06:30:00,26.07166666666667
2022-12-10 07:30:00,29.805
2022-12-10 08:30:00,32.235
2022-12-10 09:30:00,34.0225
2022-12-10 10:30:00,35.69624999999999
2022-12-10 11:30:00,37.01375
2022-12-10 12:30:00,38.03375
2022-12-10 13:30:00,38.85875
2022-12-10 14:30:00,39.963750000000005
2022-12-10 15:30:00,38.6025
2022-12-10 16:30:00,35.81
2022-12-10 17:30:00,34.5875
2022-12-10 18:30:00,32.185
2022-12-10 19:30:00,30.96125
2022-12-10 20:30:00,30.5225
2022-12-10 21:30:00,29.59625
2022-12-10 22:30:00,28.70625
2022-12-10 23:30:00,27.96375
2022-12-11 00:30:00,27.4125
2022-12-11 01:30:00,27.5575
2022-12-11 02:30:00,27.54875
2022-12-11 03:30:00,27.36625
2022-12-11 04:30:00,27.07
2022-12-11 05:30:00,27.13375
2022-12-11 06:30:00,27.39125
2022-12-11 07:30:00,28.88125
2022-12-11 08:30:00,30.06125
2022-12-11 09:30:00,33.75625
2022-12-11 10:30:00,35.2225
2022-12-11 11:30:00,35.51625
2022-12-11 12:30:00,34.333749999999995
2022-12-11 13:30:00,33.205
2022-12-11 14:30:00,33.95125
2022-12-11 15:30:00,34.10875
2022-12-11 16:30:00,33.616249999999994
2022-12-11 17:30:00,33.02625
2022-12-11 18:30:00,30.520000000000003
2022-12-11 19:30:00,29.19125
2022-12-11 20:30:00,28.54625
2022-12-11 21:30:00,27.9725
2022-12-11 22:30:00,27.655
2022-12-11 23:30:00,27.549999999999997
2022-12-12 00:30:00,27.4425
2022-12-12 01:30:00,27.22375
2022-12-12 02:30:00,26.856250000000003
2022-12-12 03:30:00,26.5625
2022-12-12 04:30:00,26.3625
2022-12-12 05:30:00,26.07125
2022-12-12 06:30:00,26.521666666666665
2022-12-12 07:30:00,30.338333333333335
2022-12-12 08:30:00,34.37125
2022-12-12 09:30:00,36.62166666666667
2022-12-12 10:30:00,39.21666666666667
2022-12-12 11:30:00,41.13666666666666
2022-12-12 12:30:00,43.415
2022-12-12 14:30:00,43.47375
2022-12-12 15:30:00,43.19625
2022-12-12 16:30:00,41.84
2022-12-12 17:30:00,38.15
2022-12-12 18:30:00,35.25
2022-12-12 21:30:00,24.776249999999997
2022-12-12 22:30:00,24.17
2022-12-12 23:30:00,23.4175
2022-12-13 00:30:00,22.213333333333335
2022-12-13 01:30:00,22.2525
2022-12-13 02:30:00,22.468333333333334
2022-12-13 04:30:00,23.515
2022-12-13 05:30:00,23.655
2022-12-13 06:30:00,23.825000000000003
2022-12-13 08:30:00,29.40125
2022-12-13 09:30:00,30.3525
2022-12-13 10:30:00,31.4625
2022-12-13 11:30:00,31.6525
2022-12-13 12:30:00,31.5875
2022-12-13 13:30:00,31.345
2022-12-13 14:30:00,30.21
2022-12-13 15:30:00,31.37875
2022-12-13 16:30:00,31.37125
2022-12-13 17:30:00,30.39625
2022-12-13 18:30:00,28.787499999999998
2022-12-13 19:30:00,25.7825
2022-12-13 20:30:00,24.458750000000002
2022-12-13 21:30:00,23.87375
2022-12-13 22:30:00,23.95125
2022-12-13 23:30:00,23.71875
2022-12-14 00:30:00,23.475
2022-12-14 01:30:00,23.23
2022-12-14 02:30:00,22.47625
2022-12-14 03:30:00,21.8325
2022-12-14 04:30:00,21.12625
2022-12-14 05:30:00,20.76625
2022-12-14 06:30:00,21.43875
2022-12-14 07:30:00,24.59875
2022-12-14 08:30:00,28.08625
2022-12-14 09:30:00,30.05875
2022-12-14 10:30:00,31.006249999999998
2022-12-14 11:30:00,31.695
2022-12-14 12:30:00,32.136250000000004
2022-12-14 13:30:00,31.6375
2022-12-14 14:30:00,31.57
2022-12-14 15:30:00,30.567500000000003
2022-12-14 16:30:00,28.82875
2022-12-14 17:30:00,27.91125
2022-12-14 18:30:00,27.1625
2022-12-14 19:30:00,26.5275
2022-12-14 20:30:00,26.2675
2022-12-14 21:30:00,26.32375
2022-12-14 22:30:00,26.21125
2022-12-14 23:30:00,25.83125
2022-12-15 00:30:00,25.6225
2022-12-15 01:30:00,25.31125
2022-12-15 02:30:00,24.66125
2022-12-15 03:30:00,23.795
2022-12-15 04:30:00,23.223750000000003
2022-12-15 05:30:00,22.95375
2022-12-15 06:30:00,23.08
2022-12-15 07:30:00,26.935000000000002
2022-12-15 08:30:00,29.41875
2022-12-15 09:30:00,31.25625
2022-12-15 10:30:00,32.7725
2022-12-15 11:30:00,33.79625
2022-12-15 12:30:00,33.433749999999996
2022-12-15 13:30:00,33.30375
2022-12-15 14:30:00,34.063750000000006
2022-12-15 15:30:00,34.14375
2022-12-15 16:30:00,34.11875
2022-12-15 17:30:00,31.98625
2022-12-15 18:30:00,30.605
2022-12-15 19:30:00,28.448749999999997
2022-12-15 20:30:00,27.305
2022-12-15 21:30:00,27.24875
2022-12-15 22:30:00,27.17875
2022-12-15 23:30:00,26.85875
2022-12-16 00:30:00,26.884999999999998
2022-12-16 01:30:00,26.97
2022-12-16 02:30:00,26.988333333333333
2022-12-16 04:30:00,23.765
2022-12-16 05:30:00,23.59
2022-12-16 06:30:00,23.94125
2022-12-16 07:30:00,27.04875
2022-12-16 08:30:00,29.716250000000002
2022-12-16 09:30:00,31.802500000000002
2022-12-16 10:30:00,33.1275
2022-12-16 11:30:00,33.42
2022-12-16 12:30:00,33.5925
2022-12-16 13:30:00,32.97
2022-12-16 14:30:00,33.12
2022-12-16 15:30:00,32.74
2022-12-16 16:30:00,30.325000000000003
2022-12-16 17:30:00,28.05125
2022-12-16 18:30:00,25.285
2022-12-16 19:30:00,24.46875
2022-12-16 20:30:00,24.37125
2022-12-16 21:30:00,24.435000000000002
2022-12-16 22:30:00,24.146250000000002
2022-12-16 23:30:00,23.58
2022-12-17 00:30:00,22.93875
2022-12-17 01:30:00,22.72125
2022-12-17 02:30:00,22.686666666666667
2022-12-17 03:30:00,21.81
2022-12-17 04:30:00,22.10375
2022-12-17 05:30:00,21.88125
2022-12-17 06:30:00,22.11625
2022-12-17 07:30:00,23.8
2022-12-17 08:30:00,26.401249999999997
2022-12-17 09:30:00,28.395
2022-12-17 10:30:00,27.47375
2022-12-17 11:30:00,28.8825
2022-12-17 12:30:00,28.28
2022-12-17 13:30:00,26.84875
2022-12-17 14:30:00,26.79
2022-12-17 15:30:00,27.0325
2022-12-17 16:30:00,26.6975
2022-12-17 17:30:00,25.5575
2022-12-17 18:30:00,24.345
2022-12-17 19:30:00,23.677500000000002
2022-12-17 20:30:00,22.9625
2022-12-17 21:30:00,22.75875
2022-12-17 22:30:00,22.68875
2022-12-17 23:30:00,22.58125
2022-12-18 00:30:00,22.427500000000002
2022-12-18 01:30:00,22.228749999999998
2022-12-18 02:30:00,21.4575
2022-12-18 03:30:00,21.544999999999998
2022-12-18 04:30:00,21.56875
2022-12-18 05:30:00,21.74875
2022-12-18 06:30:00,22.075
2022-12-18 07:30:00,23.036250000000003
2022-12-18 08:30:00,24.7775
2022-12-18 09:30:00,26.12375
2022-12-18 13:30:00,24.543333333333333
2022-12-18 18:30:00,23.453333333333333
2022-12-18 19:30:00,23.293333333333333
2022-12-18 20:30:00,22.75375
2022-12-18 21:30:00,22.552500000000002
2022-12-18 22:30:00,22.51375
2022-12-18 23:30:00,22.54625
2022-12-19 00:30:00,22.71875
2022-12-19 02:30:00,22.872500000000002
2022-12-19 03:30:00,22.19875
2022-12-19 04:30:00,22.17625
2022-12-19 05:30:00,22.33625
2022-12-19 06:30:00,22.498749999999998
2022-12-19 07:30:00,23.0875
2022-12-19 08:30:00,24.95875
2022-12-19 09:30:00,25.543333333333333
2022-12-19 11:30:00,24.508333333333336
2022-12-19 14:30:00,24.14833333333333
2022-12-19 21:30:00,22.494999999999997
2022-12-19 22:30:00,22.65625
2022-12-19 23:30:00,22.817500000000003
2022-12-20 00:30:00,22.675
2022-12-20 01:30:00,22.3175
2022-12-20 03:30:00,22.55625
2022-12-20 04:30:00,22.45875
2022-12-20 05:30:00,22.25375
2022-12-20 06:30:00,22.243750000000002
2022-12-20 07:30:00,22.55125
2022-12-20 08:30:00,23.066249999999997
2022-12-20 09:30:00,24.456249999999997
2022-12-20 10:30:00,25.994999999999997
2022-12-20 11:30:00,25.85875
2022-12-20 12:30:00,25.30875
2022-12-20 13:30:00,24.8275
2022-12-20 14:30:00,25.44125
2022-12-20 15:30:00,26.0475
2022-12-20 16:30:00,26.305
2022-12-20 17:30:00,26.94125
2022-12-20 18:30:00,26.72
2022-12-20 19:30:00,25.18125
2022-12-20 20:30:00,24.2325
2022-12-20 21:30:00,23.72
2022-12-20 22:30:00,23.92375
2022-12-20 23:30:00,23.56125
2022-12-21 00:30:00,23.53
2022-12-21 01:30:00,23.27375
2022-12-21 02:30:00,23.115000000000002
2022-12-21 03:30:00,22.75375
2022-12-21 04:30:00,22.103749999999998
2022-12-21 05:30:00,21.605
2022-12-21 06:30:00,21.81375
2022-12-21 07:30:00,22.36125
2022-12-21 08:30:00,25.38333333333333
2022-12-21 09:30:00,30.384999999999998
2022-12-21 11:30:00,24.851666666666663
2022-12-21 12:30:00,28.2375
2022-12-21 13:30:00,28.22625
2022-12-21 15:30:00,29.806250000000002
2022-12-21 16:30:00,29.322499999999998
2022-12-21 17:30:00,27.295
2022-12-21 18:30:00,26.68125
2022-12-21 19:30:00,24.5075
2022-12-21 20:30:00,24.0
2022-12-21 21:30:00,24.12
2022-12-21 22:30:00,23.72625
2022-12-21 23:30:00,23.55875
2022-12-22 00:30:00,23.09
2022-12-22 01:30:00,22.89625
2022-12-22 02:30:00,22.6375
2022-12-22 03:30:00,22.5825
2022-12-22 04:30:00,22.497500000000002
2022-12-22 05:30:00,22.4625
2022-12-22 06:30:00,23.2425
2022-12-22 07:30:00,26.41125
2022-12-22 08:30:00,29.015
2022-12-22 09:30:00,29.4775
2022-12-22 10:30:00,31.03625
2022-12-22 11:30:00,32.10375
2022-12-22 12:30:00,32.088750000000005
2022-12-22 13:30:00,32.09125
2022-12-22 14:30:00,31.50125
2022-12-22 15:30:00,30.65125
2022-12-22 16:30:00,30.4075
2022-12-22 17:30:00,29.697499999999998
2022-12-22 18:30:00,28.542499999999997
2022-12-22 19:30:00,26.28375
2022-12-22 20:30:00,25.223750000000003
2022-12-22 21:30:00,25.38125
2022-12-22 22:30:00,25.5625
2022-12-22 23:30:00,25.28625
2022-12-23 00:30:00,24.52875
2022-12-23 01:30:00,24.0275
2022-12-23 02:30:00,23.3325
2022-12-23 03:30:00,22.81625
2022-12-23 04:30:00,22.16625
2022-12-23 05:30:00,21.551250000000003
2022-12-23 06:30:00,21.695
2022-12-23 07:30:00,25.72625
2022-12-23 08:30:00,28.59375
2022-12-23 09:30:00,30.8975
2022-12-23 10:30:00,31.22
2022-12-23 11:30:00,30.9225
2022-12-23 12:30:00,31.405
2022-12-23 13:30:00,31.31875
2022-12-23 14:30:00,31.556250000000002
2022-12-23 15:30:00,31.902500000000003
2022-12-23 16:30:00,31.445
2022-12-23 17:30:00,30.665
2022-12-23 18:30:00,29.36375
2022-12-23 19:30:00,26.977500000000003
2022-12-23 20:30:00,25.810000000000002
2022-12-23 21:30:00,25.195
2022-12-23 22:30:00,24.8025
2022-12-23 23:30:00,24.54875
2022-12-24 00:30:00,24.192500000000003
2022-12-24 01:30:00,23.94625
2022-12-24 02:30:00,23.853749999999998
2022-12-24 03:30:00,23.47125
2022-12-24 04:30:00,23.21875
2022-12-24 05:30:00,23.26
2022-12-24 06:30:00,23.93375
2022-12-24 07:30:00,27.26125
2022-12-24 08:30:00,30.18375
2022-12-24 09:30:00,32.04
2022-12-24 10:30:00,33.4425
2022-12-24 11:30:00,33.996249999999996
2022-12-24 12:30:00,33.65375
2022-12-24 13:30:00,33.2925
2022-12-24 14:30:00,33.52875
2022-12-24 15:30:00,33.80875
2022-12-24 16:30:00,33.985
2022-12-24 17:30:00,33.28
2022-12-24 18:30:00,31.517500000000002
2022-12-24 19:30:00,29.18625
2022-12-24 20:30:00,27.83
2022-12-24 21:30:00,27.10375
2022-12-24 22:30:00,26.6075
2022-12-24 23:30:00,26.245
2022-12-25 00:30:00,26.02375
2022-12-25 01:30:00,25.9
2022-12-25 02:30:00,25.33625
2022-12-25 03:30:00,25.05875
2022-12-25 04:30:00,25.05
2022-12-25 05:30:00,25.17125
2022-12-25 06:30:00,25.634999999999998
2022-12-25 07:30:00,28.16875
2022-12-25 08:30:00,30.785
